CUSTOMER_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
20389,20000,1,2,2,23,2,2,2,0,0,0,16771,19403,18541,19254,19456,19323,2919,0,1298,1000,692,766,1
20399,20000,1,2,2,23,3,3,2,0,0,2,11859,11385,10916,12419,13904,13538,0,0,2000,2000,0,1400,1
20409,20000,1,3,2,24,2,0,0,0,0,0,11179,12188,12904,14217,14360,16140,1504,1220,1533,676,2177,559,1
20425,200000,1,1,1,27,2,2,2,2,0,0,177998,174350,158632,154522,135375,142526,14600,7000,0,6000,11500,24,1
20428,20000,1,3,2,26,3,2,2,2,2,-1,150,150,150,150,150,1150,0,0,0,0,1150,0,1
20429,20000,1,2,2,24,0,0,0,0,4,3,5212,6462,7846,10715,10406,9953,1500,1500,3000,0,0,0,1
20430,10000,1,1,2,24,2,2,0,0,0,0,8837,7554,8287,9580,9267,10096,0,1500,2000,700,1500,0,1
20438,30000,1,2,2,22,3,2,2,2,2,3,26061,25349,27826,27080,30525,29764,0,3200,0,3900,0,0,1
20440,80000,1,2,2,24,1,2,2,2,0,0,178541,174189,183197,177641,149806,141706,0,11900,6500,6500,5800,6500,1
20441,50000,1,2,2,26,1,2,2,2,2,2,31392,32976,34154,33311,35246,34548,2400,2000,0,2800,0,3100,1
20447,90000,1,3,2,25,1,3,2,2,2,2,25179,24496,23325,24336,24817,25338,0,0,1405,886,919,1104,1
20453,170000,1,2,2,26,0,0,0,0,0,0,164408,153323,152429,154704,96724,73916,5700,7400,5600,4500,3000,3500,1
20464,100000,1,2,2,26,0,0,0,0,0,0,30928,32186,32949,33680,34419,37782,2500,2000,2000,2000,4500,40000,1
20465,150000,1,1,2,26,2,2,2,2,2,0,164576,160500,170405,176048,161874,144124,0,14000,10048,0,5118,4517,1
20473,80000,1,3,1,34,1,2,2,2,2,2,71104,72737,73987,72199,76621,78451,3400,3000,0,5637,3200,0,1
20475,170000,1,2,2,27,0,0,0,0,0,0,156411,143042,126395,119365,112801,108241,7100,5500,5000,5000,5000,5000,1
20476,210000,1,1,2,27,1,-1,-1,-1,-1,-1,0,582,0,582,291,1027,582,0,582,291,1027,291,1
20481,50000,1,2,2,28,2,0,0,2,0,0,14091,14752,18460,17749,18936,5925,1200,3972,0,1448,492,10000,1
20484,70000,1,3,2,26,0,0,2,0,0,0,64494,69272,62196,62809,48047,49110,5916,0,2315,1718,2000,2000,1
20493,120000,1,1,2,28,0,0,0,0,-1,-1,117303,15504,15748,15480,998,980,1256,1500,2000,998,980,0,1
20494,100000,1,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20495,120000,1,1,2,28,2,2,0,0,2,2,114127,110826,113559,118784,118967,108887,0,6000,9000,3425,45,3500,1
20497,140000,1,2,2,26,2,2,2,2,2,2,119424,116014,133567,129953,136283,139961,0,19500,0,10000,6000,5000,1
20498,20000,1,2,2,24,1,2,2,0,0,0,6962,7898,7626,8692,9541,9885,1200,0,1200,1000,500,500,1
20505,140000,1,2,2,30,2,0,0,0,0,0,138421,137456,139977,136207,50464,49430,5000,6003,4771,2103,2000,43557,1
20506,50000,1,2,2,28,0,0,0,0,0,0,45622,47061,48264,27806,24901,25441,2500,2500,2000,2000,941,3113,1
20512,20000,1,3,2,27,0,0,0,0,0,0,13384,14153,15417,16944,18992,15888,1300,1500,2000,2048,0,4500,1
20519,40000,1,1,2,27,2,0,0,0,0,0,10181,11058,11471,11776,12660,12660,2500,2000,1500,2330,2300,1000,1
20521,150000,1,2,2,32,1,2,0,0,0,0,127399,124835,127259,129115,131820,124322,0,5000,3500,3557,5929,23,1
20524,60000,1,2,2,29,2,2,2,2,2,2,35932,35060,38176,38452,39423,38660,0,4000,1200,1900,0,2900,1
20526,90000,1,2,2,30,2,2,2,2,2,0,91562,67878,72323,71631,68427,69532,0,6500,2600,0,2700,3000,1
20528,30000,1,2,2,25,1,2,-1,0,-1,0,3997,2522,261,1261,772,390,0,261,1000,772,8,390,1
20542,50000,1,2,2,27,2,2,0,0,0,0,43063,41932,38411,30659,30963,30505,0,1600,1712,1016,2500,0,1
20543,50000,1,1,2,29,0,0,0,0,0,0,27179,27878,28908,29922,30517,31164,1454,1484,1498,1093,1139,2039,1
20560,20000,1,3,1,26,2,3,2,3,2,0,10449,10135,11926,11448,10970,11636,0,2100,0,0,1000,1000,1
20567,80000,1,2,2,29,2,0,0,2,0,0,9928,11446,13150,13233,13663,13994,2000,2200,600,650,700,1449,1
20569,20000,1,2,2,28,2,2,0,0,0,0,17429,16849,17187,8585,8760,12000,0,1202,1000,175,3240,0,1
20573,30000,1,3,2,28,0,0,0,0,2,2,22634,23638,24689,28809,30052,29057,1385,1440,4560,2001,1,1228,1
20595,50000,1,2,1,32,0,0,0,0,0,0,41266,50669,48942,27836,40346,38668,27004,1613,1484,3675,698,1000,1
20597,200000,1,2,1,32,2,2,2,2,2,0,110419,112518,114247,115896,112545,115565,5400,5000,5000,0,5000,4235,1
20598,70000,1,3,1,33,0,0,0,0,0,0,70011,67411,65867,55969,41298,0,15000,3068,2410,0,0,0,1
20601,220000,1,2,2,31,0,0,0,0,0,0,167390,123981,250982,129905,131248,139420,6000,5000,6500,5000,10500,5200,1
20604,180000,1,1,2,29,-2,-1,-1,-1,-2,-2,0,300,740,0,0,0,300,740,0,0,0,0,1
20606,200000,1,1,2,30,1,2,2,2,2,2,182499,184632,180260,192260,187714,195702,6600,0,15000,0,11013,5549,1
20612,340000,1,1,2,29,0,0,0,0,0,0,277140,272579,271986,227152,221218,159462,10000,13012,8008,8343,9463,196000,1
20615,50000,1,2,1,30,4,3,2,0,0,0,49926,48840,46958,47796,48800,50108,0,0,2000,2000,2000,6000,1
20621,280000,1,3,1,32,0,0,0,0,0,0,158798,163164,168543,172083,173850,177469,6000,7000,6762,4880,5050,5100,1
20623,50000,1,2,2,32,0,0,0,0,0,2,50240,50149,50021,44924,49669,42689,6000,8000,3000,9000,0,10000,1
20629,200000,1,2,2,33,-1,-1,-1,-1,-1,-1,18044,390,20718,390,390,390,390,20718,390,390,390,540,1
20640,260000,1,1,1,37,0,0,3,2,2,2,163553,192724,188441,191134,193673,197104,32000,0,7100,7000,6500,7000,1
20645,130000,1,1,1,42,-1,2,-1,-1,0,0,390,390,955,1170,1170,780,0,955,1170,0,0,0,1
20646,50000,1,3,1,26,1,2,2,0,0,0,14655,15688,13400,13596,13861,14255,1600,0,2000,2000,2000,2000,1
20652,30000,1,2,1,22,1,2,5,4,3,2,25147,28747,28029,27120,26154,25940,4311,0,0,0,0,0,1
20653,30000,1,2,1,27,4,4,3,2,2,3,10846,10533,10225,9912,11444,10975,0,0,0,1700,0,0,1
20655,50000,1,2,2,31,0,0,0,0,0,-1,49024,48778,96487,43639,5290,41302,1813,2079,2650,106,41302,2000,1
20657,160000,1,2,1,45,0,0,0,0,0,0,155842,158665,132275,57318,42978,0,6139,4026,1492,860,0,0,1
20659,20000,1,2,1,31,0,0,0,0,0,0,3769,4782,5797,6654,6786,7077,1239,1254,1111,243,400,252,1
20661,10000,1,3,2,36,-1,-1,-1,-1,0,0,576,3100,3629,6260,5990,6520,4009,4011,6260,120,2000,2000,1
20664,20000,1,3,3,44,1,4,3,2,0,0,11027,10710,10398,10000,10000,10000,0,0,0,0,0,0,1
20665,370000,1,2,2,39,1,2,0,0,0,0,343248,334394,337272,340152,345904,322168,5,14005,12004,12362,12006,9555,1
20669,60000,1,2,1,30,1,2,2,2,2,0,46138,44832,47830,48458,47176,47461,0,4000,2000,0,2000,1700,1
20671,70000,1,1,2,49,1,2,0,0,2,2,38228,37318,38061,42545,43346,44105,0,1649,5133,1800,1600,1900,1
20672,150000,1,2,2,32,0,0,0,0,0,0,146785,92750,73822,35706,28178,20782,3300,3114,2000,2000,2000,3700,1
20673,100000,1,2,2,32,0,0,0,2,2,2,34904,37007,42076,41105,44090,48914,3000,6000,0,4000,5700,2000,1
20674,20000,1,2,2,35,0,0,0,3,7,6,6855,11392,15863,20581,20298,19424,5000,5000,5000,0,0,1000,1
20676,20000,1,3,2,31,3,2,2,2,0,0,11358,10884,13109,12602,13093,13433,0,2716,0,700,700,500,1
20678,90000,1,3,3,40,0,0,0,0,0,0,53256,53695,55426,56544,57048,58421,1923,2597,2637,2041,2291,4824,1
20679,90000,1,2,1,47,0,0,-1,-1,-2,-1,54268,52500,2888,0,0,300,2425,2888,0,0,300,0,1
20681,20000,1,3,2,47,1,2,0,0,0,2,17629,17053,17796,18729,19049,17300,0,1325,1258,1373,0,602,1
20685,50000,1,2,2,29,2,2,2,2,2,0,35488,36606,37526,38214,37302,38546,2000,1800,1600,0,2000,1600,1
20687,200000,1,2,1,40,2,2,0,0,0,0,208012,199367,202668,111486,118951,89077,0,8756,5003,10053,10066,10027,1
20690,30000,1,2,2,40,3,3,2,0,0,0,26129,25422,24728,26041,26511,27034,0,0,1730,1200,1100,1151,1
20695,190000,1,2,1,41,2,2,0,0,0,0,127370,117487,117568,103011,101336,91215,0,6000,5000,3300,5000,4000,1
20696,50000,1,2,2,34,1,2,2,2,0,0,53916,55036,56075,54515,52250,52433,2600,2500,0,2000,4000,0,1
20699,80000,1,3,2,44,0,0,0,0,-1,-1,55297,56677,57687,4500,4500,0,2300,2200,1005,4500,0,0,1
20704,120000,1,2,2,35,0,0,0,2,2,0,49485,52108,56950,58419,56885,57920,3458,6300,3000,0,2103,2300,1
20708,10000,1,2,1,44,0,0,0,0,0,0,6436,6398,5295,5635,8735,6745,3012,2000,3009,4000,0,0,1
20710,70000,1,2,1,44,1,2,2,2,2,2,54297,52837,56581,55084,56071,59008,0,5200,0,2500,4000,0,1
20722,20000,1,2,2,37,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
20725,270000,1,3,2,38,2,2,2,2,2,2,258442,263195,268769,263144,273783,239278,10350,11000,0,16002,111,8100,1
20727,60000,1,2,1,41,0,0,2,-1,-1,-1,27130,32932,31938,1236,720,16884,6300,0,1236,720,17000,0,1
20734,50000,1,2,1,41,1,4,3,2,2,2,32141,31350,30575,29784,31288,32634,0,0,0,2000,2000,0,1
20739,30000,1,2,2,30,1,3,2,2,3,2,25907,25209,24524,29397,28628,32009,0,0,5621,0,4000,1500,1
20742,50000,1,2,1,44,2,-1,2,0,0,0,1473,2423,950,1560,1170,780,2423,0,1000,0,0,0,1
20743,180000,1,2,1,46,-2,-2,-2,-2,-2,-2,390,3182,780,0,0,0,3182,780,0,0,0,0,1
20745,450000,1,1,1,45,-1,-1,-1,0,0,0,26773,700,46727,46367,46191,20019,700,46727,1400,924,400,16608,1
20752,50000,1,2,2,40,0,0,0,0,0,0,47060,48117,49161,50173,18279,18266,2154,2588,2600,1000,653,1000,1
20754,20000,1,3,1,40,0,0,0,0,0,0,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,1
20755,20000,1,3,1,40,0,0,2,3,2,2,13370,16326,17963,17386,16809,18137,3200,2200,0,0,1600,900,1
20757,40000,1,2,1,46,2,2,2,3,2,3,27324,30108,32515,31698,33581,32772,3573,3206,0,2700,0,0,1
20758,20000,1,2,2,34,1,2,2,0,0,3,16456,17382,16814,18229,20314,19704,1500,0,1700,2700,0,600,1
20762,20000,1,2,2,30,0,0,0,0,0,0,15070,16384,17413,18117,18632,19180,1568,1597,1301,816,1000,779,1
20765,20000,1,2,1,46,0,0,0,0,0,0,17483,18552,19442,14678,16791,10361,1363,1256,1178,311,2264,0,1
20768,400000,1,2,1,42,0,-1,-1,0,0,-1,2984,3353,8372,7743,4984,3027,3369,8379,1074,124,3042,2891,1
20771,50000,1,3,2,34,2,2,2,2,3,2,44951,45906,46872,49974,50023,53367,2000,2000,4200,1170,4300,0,1
20773,160000,1,1,1,40,-1,-1,-1,-1,-2,-2,500,1000,1000,0,0,0,1000,1000,0,0,0,720,1
20775,150000,1,1,2,34,2,3,2,0,0,0,32355,31549,30759,32764,36229,79827,0,0,2535,5000,5000,3000,1
20777,20000,1,3,2,31,2,2,2,0,0,0,16509,19116,18028,18200,16844,18082,2906,0,1250,594,3000,819,1
20789,50000,1,2,2,43,-1,-1,-1,-1,0,-1,396,396,396,792,396,396,396,396,792,0,396,792,1
20798,90000,1,2,1,44,2,0,0,0,0,0,58395,59559,61640,62793,63493,67204,2134,3043,3000,2300,4506,15490,1
20800,120000,1,2,2,41,1,2,0,0,-1,-1,121988,90063,27941,11990,390,390,0,1600,1000,390,390,0,1
20803,100000,1,2,1,34,2,2,2,0,0,2,84196,74621,64930,58433,50859,40005,2300,2000,4500,3300,0,3500,1
20804,60000,1,1,1,37,2,0,0,0,0,0,21962,23592,25702,26961,28509,29546,2000,2500,2000,2000,1500,2000,1
20805,290000,1,2,1,42,-2,-2,-2,-2,-1,-1,0,0,0,0,1855,3940,0,0,0,1855,3940,2490,1
20806,30000,1,2,1,37,0,0,0,0,0,0,15054,15104,15428,16273,16305,780,1551,1265,1500,841,0,0,1
20807,180000,1,2,2,31,0,0,-1,-1,-1,-1,6221,3571,4333,3334,3334,3334,1000,4337,3334,3334,3334,3334,1
20808,50000,1,2,2,49,0,0,0,0,0,0,59236,53689,48551,34656,18077,18815,2000,2124,2047,5618,1000,2000,1
20809,160000,1,2,1,39,0,0,0,2,2,0,34171,34939,38038,38683,37764,39053,1639,3683,1564,0,2053,3228,1
20811,240000,1,1,2,47,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
20813,20000,1,2,2,42,1,2,0,0,2,0,11063,10594,11714,13923,13405,13683,0,1600,2726,0,643,646,1
20820,170000,1,2,1,38,-1,0,-1,-1,-1,0,16480,21770,11507,715,3282,715,15067,11572,3282,3282,0,3122,1
20824,70000,1,3,2,38,0,0,0,0,0,0,68370,69911,69970,57118,27510,27176,2682,2563,1568,970,1000,2000,1
20829,20000,1,3,1,48,0,0,0,0,0,0,19195,20089,16739,17486,9392,9587,1257,1368,1115,301,310,352,1
20834,20000,1,2,1,47,0,0,0,2,2,2,10628,11650,14252,13678,15041,14751,1200,2800,0,1500,0,1000,1
20839,200000,1,3,1,44,2,0,0,0,0,0,147817,121668,67240,69798,72243,75277,11000,11000,5000,5000,5000,3000,1
20840,50000,1,2,1,41,0,0,0,0,0,0,49401,50079,50463,49407,29708,29308,1803,1988,1514,1041,1056,1078,1
20843,180000,1,1,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20852,240000,1,1,2,35,-1,-1,2,-1,0,-1,325,650,325,2250,1925,1925,650,0,2250,0,1925,1925,1
20853,50000,1,1,2,32,1,2,2,2,2,2,45997,47003,46468,47198,49634,48708,2064,500,1800,3528,0,3000,1
20855,80000,1,2,1,34,2,2,2,0,0,0,81882,81814,78353,78814,49062,48764,3650,0,3328,1888,1787,1960,1
20856,80000,1,2,1,30,2,0,0,0,0,3,13708,22668,31456,40111,48633,56740,9200,9200,9200,9200,9200,0,1
20858,200000,1,3,1,41,0,0,0,0,0,0,171929,157860,145044,137480,6320,780,7000,8080,6000,0,0,0,1
20871,200000,1,1,2,31,1,2,2,3,2,2,182307,186128,197509,193046,194368,182903,8300,15900,200,6100,7000,0,1
20880,270000,1,2,1,36,1,2,0,0,0,0,5714,3548,11419,20787,23471,25987,0,11000,10000,5000,5000,3000,1
20884,100000,1,2,2,41,-1,2,2,2,2,2,1941,3255,3056,4998,4769,9691,1500,0,2000,0,5000,0,1
20886,200000,1,1,2,34,2,0,0,0,2,2,150493,156449,162377,174501,155355,129942,10000,10000,15000,0,10000,0,1
20890,220000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20903,200000,1,2,1,28,3,2,2,7,7,7,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0,1
20904,20000,1,3,2,48,3,2,2,7,7,7,250,250,250,250,250,250,0,0,0,0,0,0,1
20907,190000,1,2,2,40,2,2,2,2,2,2,149411,145613,156765,159386,161870,165725,0,15000,6600,6500,6500,7000,1
20912,160000,1,1,1,41,-1,-1,-1,-1,-1,2,776,230,1350,1310,2374,1444,230,1500,1310,1444,0,1000,1
20914,20000,1,2,2,26,1,2,2,0,0,2,8476,10187,9885,11398,12208,11869,2000,0,2000,1000,0,1200,1
20915,50000,1,2,1,32,0,0,0,0,0,0,50805,51088,50810,50814,50927,50438,2284,2006,2010,2123,2138,2442,1
20918,20000,1,3,1,46,-1,2,2,-1,-1,0,1836,1651,0,390,1170,780,0,0,390,1170,0,0,1
20920,50000,1,1,2,36,2,2,0,0,0,0,45960,44883,40820,33545,46832,24101,0,1973,1784,845,1750,1010,1
20921,500000,1,1,1,39,2,0,0,2,2,2,15776,17467,120972,117088,121283,117583,3004,106000,0,8008,78,10549,1
20923,360000,1,2,1,46,-2,-2,-2,-2,-2,-2,8746,3093,1935,1205,1320,1068,3108,1952,1219,1326,1073,191,1
20931,50000,1,2,2,33,0,0,0,0,0,0,47364,48355,49715,49736,17599,16753,1780,2140,1161,510,503,500,1
20933,130000,1,3,2,39,2,2,2,2,2,2,66548,71034,69329,74175,72383,77217,5600,0,6000,0,6000,0,1
20937,70000,1,2,2,35,1,2,2,0,0,0,44193,46168,45166,36283,20861,21374,3000,102,2400,894,1000,1000,1
20944,280000,1,2,1,39,2,0,0,0,0,0,130549,131955,134910,139280,139188,271388,5000,5000,6585,6409,6046,3053,1
20953,10000,1,3,2,37,0,0,0,0,0,0,4950,5963,6983,7993,8151,8322,1103,1123,1133,291,302,1000,1
20956,270000,1,2,1,44,2,0,0,0,0,0,187352,179247,180535,187524,185895,190396,8000,6700,10027,6700,7500,7000,1
20963,290000,1,1,2,32,-1,3,2,0,0,0,3739,3738,3737,179546,182148,185484,0,0,179460,6900,6600,7800,1
20968,150000,1,1,1,38,5,4,3,2,2,-2,288585,282677,159283,148309,143972,139650,0,0,0,5000,5000,0,1
20974,50000,1,3,1,45,0,-1,-1,2,-1,-1,10522,261,1305,1134,1073,1312,261,2305,0,1200,1500,0,1
20978,30000,1,2,2,44,2,0,0,0,0,0,17766,18771,19965,20865,23465,24465,1306,1500,1400,3000,1000,0,1
20980,120000,1,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20982,230000,1,1,2,40,-2,-2,-2,-2,-2,-2,6514,7882,162,-868,-868,-868,7882,162,0,0,0,0,1
20984,20000,1,2,2,34,2,2,2,0,0,0,17497,20690,20075,19492,19859,19232,3500,0,1500,805,7000,542,1
20987,30000,1,2,1,45,1,2,2,2,2,2,14728,15777,17224,18241,18446,18009,1600,2000,1600,800,0,1600,1
20992,210000,1,3,1,38,2,2,2,2,2,2,122157,130309,116004,78564,37154,0,12301,16,5812,218,0,0,1
20993,460000,1,1,2,44,2,2,2,2,2,2,282944,288729,295114,299739,304319,299400,12000,12500,11000,11000,0,27000,1
20994,200000,1,1,1,47,1,2,2,0,0,0,198663,201996,194396,166515,163673,145683,8013,13,8684,5500,7437,4600,1
20996,50000,1,2,1,49,1,2,2,0,0,0,50435,50936,49463,50046,19858,19278,2400,0,2300,1000,1000,1000,1
21002,280000,1,3,1,40,2,0,0,0,0,0,178220,184848,188411,191291,189029,192023,10000,9000,8000,6738,6974,7600,1
21004,200000,1,2,2,32,2,0,0,0,-2,-2,160106,162743,81890,0,0,0,7600,4000,0,0,0,0,1
21005,80000,1,2,2,32,2,0,0,0,0,2,79237,65301,67253,67352,74448,72928,3000,4005,2500,10000,0,5000,1
21008,200000,1,2,1,47,-1,-1,0,0,0,0,42114,227075,217016,200316,169815,88071,235728,10000,5210,4009,3186,55152,1
21013,200000,1,3,2,43,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
21014,130000,1,3,2,38,2,2,0,0,0,0,114726,107602,106907,94152,96365,97413,20,4544,3200,3500,3585,2519,1
21015,130000,1,2,2,41,0,0,0,0,0,0,131762,106130,66523,55678,20290,14802,3466,2781,1702,602,492,515,1
21016,50000,1,2,2,32,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0,1
21017,160000,1,1,2,33,2,2,2,0,0,0,146129,158066,156898,154725,115841,111615,15000,4000,8000,4000,4000,4000,1
21018,50000,1,2,2,32,1,2,2,0,0,0,48793,50194,49101,47549,48817,45928,2500,0,1800,2000,2000,2000,1
21024,50000,1,3,1,43,0,0,0,0,0,0,27620,28923,29955,30666,31275,31940,1767,1799,1510,1119,1169,2000,1
21028,50000,1,2,1,39,2,3,2,0,0,0,17150,16582,17014,17721,18184,20008,0,1000,1592,1055,2421,0,1
21030,50000,1,3,1,35,0,0,0,0,0,0,50500,50181,49630,50153,30914,29200,2000,2200,1968,1106,1040,1069,1
21034,20000,1,2,1,36,3,2,2,2,2,2,17500,16926,19260,18653,20041,19582,0,2921,0,1702,0,1594,1
21040,90000,1,3,1,39,0,0,0,0,0,0,93757,91359,88616,56887,46700,47272,4000,2625,2511,1501,1391,1393,1
21047,230000,1,2,1,34,1,-2,-1,2,2,0,0,0,33,33,33,1133,0,33,0,0,1100,704,1
21049,100000,1,2,1,38,-1,-1,-1,2,0,0,7798,864,3302,2430,805,3415,864,2438,821,1,3110,2206,1
21050,490000,1,2,2,35,2,2,0,0,0,0,427020,370428,337432,286247,256618,188154,0,13932,11771,10187,8013,7014,1
21053,70000,1,2,1,37,2,2,2,2,2,2,60514,61923,62740,63090,64470,65828,3000,2400,2000,3000,2508,0,1
21057,100000,1,1,2,34,0,0,2,2,2,2,18185,24932,24246,26839,26109,27686,7100,0,3000,0,2000,0,1
21058,160000,1,2,2,38,4,3,2,2,3,2,99340,96860,99911,103928,101540,99587,0,5500,6700,0,27,2800,1
21060,220000,1,1,2,34,0,0,2,2,0,0,170352,182711,183825,142216,118269,14960,15206,6000,0,5193,546,1485,1
21067,80000,1,2,1,36,0,0,0,0,0,0,77870,79472,81757,77200,77669,79667,2900,3900,2750,2800,3200,2964,1
21074,320000,1,2,1,37,0,0,0,0,0,0,367670,374631,348144,311004,254598,227869,13200,13006,11500,9000,10000,8000,1
21077,230000,1,1,1,46,1,2,2,2,2,2,189724,193112,197039,200300,203018,199689,8000,8500,8000,7500,0,6622,1
21080,260000,1,2,1,34,0,0,0,0,0,0,186189,176135,130369,68014,68529,69741,6203,5704,2411,2412,3100,3600,1
21103,200000,1,2,2,40,1,2,2,0,0,0,193773,196323,181932,132127,132245,138104,7350,261,6206,5006,9406,6,1
21106,30000,1,2,1,45,3,2,2,2,0,0,12751,12256,15002,13914,11093,9508,0,2955,0,436,423,341,1
21108,30000,1,2,1,39,2,0,0,0,0,2,18557,19643,20721,21867,24291,23766,1700,1700,1800,3100,0,565,1
21109,20000,1,1,1,36,0,0,0,0,0,0,18958,19427,19021,19449,19162,0,1500,2000,1200,413,0,0,1
21110,20000,1,2,1,33,2,0,0,0,0,0,17999,19090,19472,18629,12683,0,1700,3243,1200,254,0,0,1
21111,320000,1,2,1,35,0,0,0,0,0,0,274599,280021,286011,292636,298492,200098,11500,12000,12873,13020,8800,5650,1
21118,360000,1,1,1,44,-2,-2,-2,-2,-2,-2,188,1610,1088,7870,5988,342,1610,1088,7870,5988,342,7159,1
21120,160000,1,1,1,40,0,0,2,2,-1,2,4024,6484,3503,-473,3757,3286,3000,0,0,4700,0,3000,1
21131,100000,1,1,2,41,0,0,0,0,0,0,31452,32453,33490,34926,35771,36366,1527,1564,2000,1426,1320,1333,1
21132,200000,1,2,2,38,0,0,0,0,0,0,176579,180233,184262,178674,181318,179477,6589,7074,7870,7028,6768,5906,1
21134,220000,1,3,1,48,-2,-2,-1,0,0,0,0,0,2128,4071,5640,7078,0,2128,2000,2000,2000,1500,1
21136,340000,1,3,2,34,0,0,0,0,0,0,334628,328749,285399,248984,251047,255303,16040,14000,11000,9200,10000,9500,1
21144,60000,1,2,1,36,0,0,0,0,0,0,37129,37593,37841,38634,28811,28907,1602,1989,1782,1169,1196,1152,1
21145,60000,1,3,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
21147,30000,1,2,2,35,0,0,0,2,2,-2,21708,22583,25067,23237,0,0,1542,3026,0,0,0,0,1
21148,130000,1,2,1,42,1,-2,-2,-2,-2,-2,-52,-52,-52,-52,-52,-52,0,0,0,0,0,1000,1
21166,260000,1,1,1,38,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1
21167,150000,1,1,2,31,3,2,2,0,0,-1,125086,121521,67164,54078,9778,389,4967,65,1346,5051,8601,4435,1
21169,110000,1,2,1,45,0,0,2,0,0,0,112987,110899,111642,109584,50281,49373,7000,4000,2975,22000,1726,6000,1
21179,20000,1,2,3,49,0,0,0,0,0,0,16336,17354,18376,18253,18458,19197,1294,2316,1256,1000,1000,800,1
21182,50000,1,2,2,36,1,2,2,2,2,2,19649,20526,19909,22096,22438,21941,1500,0,2531,1000,0,2000,1
21189,130000,1,2,1,39,0,0,0,0,0,0,103566,105797,102729,104761,87660,92123,3969,3823,3836,3345,9116,0,1
21196,20000,1,2,1,38,0,0,0,0,0,2,5705,6715,7736,8745,9394,9101,1266,1287,1296,945,0,481,1
21199,130000,1,2,2,31,3,2,2,3,3,2,300,300,300,300,300,150,0,0,0,0,0,1000,1
21204,490000,1,1,1,43,2,-1,-1,-2,-1,-1,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,1
21207,70000,1,1,1,44,1,2,2,2,0,0,14960,11080,12695,11482,8896,10074,0,3116,0,1000,2000,0,1
21217,140000,1,2,2,36,0,0,0,0,0,0,123474,125565,120847,121040,107310,105958,4409,4505,4100,3800,4000,3900,1
21218,50000,1,2,2,37,2,2,2,2,0,0,72034,75711,75322,71640,71114,67519,7300,3200,0,3000,5400,5000,1
21222,80000,1,1,2,38,1,2,2,2,2,2,67046,68439,69258,70526,71774,70503,3100,2500,3000,3000,0,2800,1
21233,180000,1,1,1,49,-1,-1,2,2,-2,-2,1092,1733,1405,-434,-434,-434,1733,0,0,0,0,0,1
21236,150000,1,1,2,36,2,2,2,-2,-2,-2,167094,86193,-25443,-46627,-46627,-46627,5068,9,0,0,0,0,1
21240,550000,1,5,1,37,0,0,0,0,0,0,452600,364447,318029,91903,91010,70045,16025,14407,3512,3506,2512,125020,1
21242,80000,1,3,1,45,0,0,2,0,0,0,8133,10978,10511,11529,12332,13128,3000,0,1200,1000,1000,1000,1
21247,100000,1,2,2,37,2,2,2,2,2,2,24927,27689,26960,29504,30020,29995,3185,0,3000,1300,600,2000,1
21263,40000,1,3,1,56,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
21265,50000,1,2,1,50,0,0,0,0,0,0,47053,11165,12186,13280,14055,14428,1200,1206,1300,1000,600,530,1
21267,20000,1,3,1,52,2,2,2,2,-2,-2,8145,10474,10000,0,0,0,2474,0,0,0,0,0,1
21268,240000,1,2,1,51,0,0,0,0,0,0,98588,100545,102651,104749,106832,109062,3592,3719,3798,3821,3949,3976,1
21274,70000,1,3,1,50,2,2,2,2,2,2,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700,1
21275,50000,1,3,2,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
21276,120000,1,3,1,53,0,0,2,2,2,2,88702,101498,104480,105280,106149,108381,14357,5500,4000,4100,4100,4200,1
21281,80000,1,2,1,61,0,0,0,0,0,0,81647,65470,73855,41003,29690,27596,5500,10000,7003,4700,3600,3500,1
